sample_index,sensor_id,temperature_celsius,frequency_hz
403,S03,33.06,104127.47607687608
404,S03,33.08,104132.99374994448
405,S03,33.1,104149.75050013342
406,S03,33.120000000000005,104151.87942411732
407,S03,33.14,104156.47935371033
408,S03,33.16,104171.89324576994
409,S03,33.18,104188.06972994916
410,S03,33.2,104192.34890383817
411,S03,33.22,104209.8310480312
412,S03,33.24,104208.54207364225
413,S03,33.26,104217.63495284008
414,S03,33.28,104216.13335380105
415,S03,33.3,104220.21023816842
416,S03,33.32,104248.8762627012
417,S03,33.34,104264.71001715037
418,S03,33.36,104282.51056269885
419,S03,33.38,104293.69421304233
420,S03,33.4,104296.03745658485
421,S03,33.42,104309.61311416695
422,S03,33.44,104318.34583611222
423,S03,33.46,104330.14804046547
424,S03,33.480000000000004,104349.14388453422
425,S03,33.5,104360.88940146193
426,S03,33.519999999999996,104369.25751868228
427,S03,33.54,104368.1093404653
428,S03,33.56,104368.33957033756
429,S03,33.58,104391.11243634066
430,S03,33.6,104387.75714051895
431,S03,33.620000000000005,104418.9509549025
432,S03,33.64,104418.1333211505
433,S03,33.66,104431.92411488878
434,S03,33.68,104455.21111945264
435,S03,33.7,104454.77669172201
436,S03,33.72,104460.73186095919
437,S03,33.74,104478.83915370925
438,S03,33.76,104478.16793488942
439,S03,33.78,104491.99166469154
440,S03,33.8,104490.66089249226
441,S03,33.82,104517.1000397359
442,S03,33.84,104524.85751442965
443,S03,33.86,104524.0328611112
444,S03,33.88,104547.31280015907
445,S03,33.9,104557.14045649701
446,S03,33.92,104567.1488233624
447,S03,33.94,104560.33874177081
448,S03,33.96,104575.31925471945
449,S03,33.980000000000004,104606.57287704705
450,S03,34.0,104618.08171697441
451,S03,34.019999999999996,104619.30304566245
452,S03,34.04,104603.04803915604
453,S03,34.06,104629.53357596861
454,S03,34.08,104658.7779357458
455,S03,34.1,104666.00554397731
456,S03,34.120000000000005,104667.26520095629
457,S03,34.14,104670.72280057866
458,S03,34.16,104696.43245046011
459,S03,34.18,104697.89057915182
460,S03,34.2,104699.61290717371
461,S03,34.22,104730.40806204217
462,S03,34.24,104704.92714089622
463,S03,34.26,104748.44096037942
464,S03,34.28,104750.07176631434
465,S03,34.3,104753.56105781182
466,S03,34.32,104773.57352144412
467,S03,34.34,104769.96120902832
468,S03,34.36,104782.6414060927
469,S03,34.38,104810.49319705117
470,S03,34.4,104807.33051768402
471,S03,34.42,104817.2378415151
472,S03,34.44,104834.53794097772
473,S03,34.46,104845.4654969731
474,S03,34.480000000000004,104852.27628716014
475,S03,34.5,104864.46523189617
476,S03,34.519999999999996,104868.16122834834
477,S03,34.54,104887.48678400388
478,S03,34.56,104885.62229203945
479,S03,34.58,104901.02195678755
480,S03,34.6,104911.08593406396
481,S03,34.620000000000005,104916.86995469918
482,S03,34.64,104931.72926219944
483,S03,34.66,104959.40160900322
484,S03,34.68,104965.94336420602
485,S03,34.7,104963.06976986336
486,S03,34.72,104991.36648757274
487,S03,34.74,104996.20819163494
488,S03,34.76,104998.8746802341
489,S03,34.78,104987.65129070797
490,S03,34.8,105031.42133470309
491,S03,34.82,105024.84990957039
492,S03,34.84,105047.05635069447
493,S03,34.86,105057.56549356075
494,S03,34.88,105056.3539185975
495,S03,34.9,105079.18041574936
496,S03,34.92,105083.2200388208
497,S03,34.94,105075.11731630136
498,S03,34.96,105093.14116655441
499,S03,34.980000000000004,105099.23055534328
500,S03,35.0,105113.37346487134
501,S03,35.019999999999996,105127.44935800893
502,S03,35.04,105134.31781030948
503,S03,35.06,105157.79151848966
504,S03,35.08,105153.72502490332
505,S03,35.1,105163.90236308654
506,S03,35.120000000000005,105195.63937455199
507,S03,35.14,105204.36681361284
508,S03,35.16,105207.17593826384
509,S03,35.18,105240.40961954756
510,S03,35.2,105220.03577004891
511,S03,35.22,105259.17317253075
512,S03,35.24,105255.98556556305
513,S03,35.26,105268.18623303887
514,S03,35.28,105281.09157514543
515,S03,35.3,105277.72161746967
516,S03,35.32,105300.94934431113
517,S03,35.34,105304.65156449679
518,S03,35.36,105321.01809996393
519,S03,35.38,105329.86374488956
520,S03,35.4,105356.88756426706
521,S03,35.42,105363.04153153535
522,S03,35.44,105372.3502951013
523,S03,35.46,105390.39342808654
524,S03,35.480000000000004,105395.03032791772
525,S03,35.5,105411.11413038413
526,S03,35.519999999999996,105419.8408976573
527,S03,35.54,105421.44764564592
528,S03,35.56,105430.16473248278
529,S03,35.58,105445.86576586991
530,S03,35.6,105454.85691030383
531,S03,35.620000000000005,105474.28381711133
532,S03,35.64,105484.01199437608
533,S03,35.66,105494.19108844214
534,S03,35.68,105519.27918227388
535,S03,35.7,105527.56896099872
536,S03,35.72,105526.8197717974
537,S03,35.74,105543.28361263065
538,S03,35.76,105559.09183692366
539,S03,35.78,105558.39682810065
540,S03,35.8,105596.71432170452
541,S03,35.82,105588.09390247345
542,S03,35.84,105603.05488878964
543,S03,35.86,105622.56413488757
544,S03,35.88,105630.16151813515
545,S03,35.9,105642.31337311937
546,S03,35.92,105655.2682626949
547,S03,35.94,105672.2773785953
548,S03,35.96,105666.3345892355
549,S03,35.980000000000004,105691.06049531666
550,S03,36.0,105690.94947262909
551,S03,36.019999999999996,105710.12296043485
552,S03,36.04,105717.80831519752
553,S03,36.06,105722.5532837718
554,S03,36.08,105731.29550608006
555,S03,36.1,105752.30960713256
556,S03,36.120000000000005,105757.78313493541
557,S03,36.14,105765.49730455517
558,S03,36.16,105775.50625951086
559,S03,36.18,105783.5868391364
560,S03,36.2,105814.47411413703
561,S03,36.22,105816.87049385795
562,S03,36.24,105832.09880229858
563,S03,36.26,105843.93062884636
564,S03,36.28,105850.66292902008
565,S03,36.3,105861.57956774751
566,S03,36.32,105869.06528392734
567,S03,36.34,105871.55514546706
568,S03,36.36,105905.2458794099
569,S03,36.38,105907.70518204222
570,S03,36.4,105921.83672470415
571,S03,36.42,105933.47216512306
572,S03,36.44,105933.03168004139
573,S03,36.46,105962.77608566273
574,S03,36.480000000000004,105971.07751104285
575,S03,36.5,105981.13080651607
576,S03,36.519999999999996,105991.59411090222
577,S03,36.54,105996.89374386721
578,S03,36.56,106013.25377241464
579,S03,36.58,106009.49165604108
580,S03,36.6,106051.03895899958
581,S03,36.620000000000005,106064.3008217828
582,S03,36.64,106063.18227775724
583,S03,36.66,106076.17965007822
584,S03,36.68,106091.50434951024
585,S03,36.7,106091.98532874924
586,S03,36.72,106090.89640844951
587,S03,36.74,106118.95600455019
588,S03,36.76,106122.51056361182
589,S03,36.78,106133.82512480099
590,S03,36.8,106138.20970882417
591,S03,36.82,106166.42707213378
592,S03,36.84,106173.61934353363
593,S03,36.86,106180.26279328499
594,S03,36.88,106205.12029007591
595,S03,36.9,106213.65744005376
596,S03,36.92,106210.54755339699
597,S03,36.94,106224.44624824707
598,S03,36.96,106246.85610088783
599,S03,36.980000000000004,106249.93718153494
600,S03,37.0,106267.08047596857
601,S03,37.019999999999996,106279.36827367503
602,S03,37.04,106294.61580890739
603,S03,37.06,106302.41770110314
604,S03,37.08,106299.87598929221
605,S03,37.1,106313.73606267302
606,S03,37.120000000000005,106333.82615256743
607,S03,37.14,106330.99888294877
608,S03,37.16,106361.25421341423
609,S03,37.18,106356.3517197747
610,S03,37.2,106374.28763721464
611,S03,37.22,106397.9657696888
612,S03,37.24,106386.99255783041
613,S03,37.26,106410.89427343884
614,S03,37.28,106422.37187142408
615,S03,37.3,106437.13941360376
616,S03,37.32,106461.95296350849
617,S03,37.34,106445.5412874756
618,S03,37.36,106464.97736514563
619,S03,37.38,106480.45401120871
620,S03,37.4,106481.02792584797
621,S03,37.42,106503.23651378315
622,S03,37.44,106492.93261573951
623,S03,37.46,106522.18766259063
624,S03,37.480000000000004,106556.11363956846
625,S03,37.5,106547.43307349396
626,S03,37.519999999999996,106571.13887128781
627,S03,37.54,106583.56433908011
628,S03,37.56,106576.35211094916
629,S03,37.58,106591.55020648711
630,S03,37.6,106600.61864330509
631,S03,37.620000000000005,106605.22553562853
632,S03,37.64,106642.21329338633
633,S03,37.66,106636.61445354219
634,S03,37.68,106654.90354623561
635,S03,37.7,106663.68147820355
636,S03,37.72,106674.6338876538
637,S03,37.74,106688.52247868569
638,S03,37.76,106710.79998496156
639,S03,37.78,106714.36434192688
640,S03,37.8,106709.31879965919
641,S03,37.82,106731.54081596369
642,S03,37.84,106735.15871401355
643,S03,37.86,106754.8337054826
644,S03,37.88,106765.33890144639
645,S03,37.9,106774.60099563809
646,S03,37.92,106778.43003418688
647,S03,37.94,106798.12758856492
648,S03,37.96,106810.90504192712
649,S03,37.980000000000004,106830.31646980312
650,S03,38.0,106829.58981458718
651,S03,38.019999999999996,106846.02566396176
652,S03,38.04,106861.38724375798
653,S03,38.06,106860.02166474072
654,S03,38.08,106871.95203586953
655,S03,38.1,106899.36104716196
656,S03,38.120000000000005,106909.7338093309
657,S03,38.14,106904.62005302974
658,S03,38.16,106937.82577490204
659,S03,38.18,106942.92908370434
660,S03,38.2,106947.42326665988
661,S03,38.22,106945.44380157626
662,S03,38.24,106975.42304906462
663,S03,38.26,106984.89722640505
664,S03,38.28,106987.07024168098
665,S03,38.3,107010.08647943161
666,S03,38.32,107012.67348435956
667,S03,38.34,107025.10049010927
668,S03,38.36,107040.20268140882
669,S03,38.38,107039.20280442543
670,S03,38.4,107072.94755289573
671,S03,38.42,107083.76793962902
672,S03,38.44,107085.21244028085
673,S03,38.46,107093.52317200488
674,S03,38.480000000000004,107118.84132670413
675,S03,38.5,107118.13632525409
676,S03,38.519999999999996,107135.0379436258
677,S03,38.54,107131.34333365585
678,S03,38.56,107157.36576964174
679,S03,38.58,107170.34207194287
680,S03,38.6,107179.3983109181
681,S03,38.620000000000005,107183.39917960211
682,S03,38.64,107211.43878982465
683,S03,38.66,107203.49080950471
684,S03,38.68,107238.1955901944
685,S03,38.7,107238.03020284104
686,S03,38.72,107246.40819009756
687,S03,38.74,107261.12727726025
688,S03,38.76,107267.22835722909
689,S03,38.78,107270.93166834477
690,S03,38.8,107300.37157403688
691,S03,38.82,107308.1129882599
692,S03,38.84,107309.44199974767
693,S03,38.86,107334.13726551048
694,S03,38.88,107331.33512407537
695,S03,38.9,107346.64319902495
696,S03,38.92,107361.0885164303
697,S03,38.94,107376.37468054365
698,S03,38.96,107372.63088444491
699,S03,38.980000000000004,107389.7887660103
700,S03,39.0,107408.2587797876
701,S03,39.019999999999996,107427.86016473324
702,S03,39.04,107445.19061537845
703,S03,39.06,107445.64528720503
704,S03,39.08,107453.03770169373
705,S03,39.1,107473.2013697356
706,S03,39.120000000000005,107472.22463993474
707,S03,39.14,107490.10869067862
708,S03,39.16,107512.82589594113
709,S03,39.18,107503.30881405725
710,S03,39.2,107504.61797736603
711,S03,39.22,107527.03048371813
712,S03,39.24,107543.75938849454
713,S03,39.26,107547.36086387675
714,S03,39.28,107563.50926551399
715,S03,39.3,107586.03854198621
716,S03,39.32,107588.8271108487
717,S03,39.34,107595.19466842597
718,S03,39.36,107619.70871842955
719,S03,39.38,107627.96081032424
720,S03,39.4,107618.5291152734
721,S03,39.42,107646.98726050796
722,S03,39.44,107664.85484749949
723,S03,39.46,107683.13802490188
724,S03,39.480000000000004,107701.25127715441
725,S03,39.5,107690.65456715816
726,S03,39.519999999999996,107712.5311803618
727,S03,39.54,107719.60394601393
728,S03,39.56,107724.17491111299
729,S03,39.58,107753.85494479013
730,S03,39.6,107745.4284953643
731,S03,39.620000000000005,107770.58749579449
732,S03,39.64,107778.39605019461
733,S03,39.66,107784.75633527864
734,S03,39.68,107789.65865975477
735,S03,39.7,107804.71083808488
736,S03,39.72,107812.40152077303
737,S03,39.74,107824.02269815704
738,S03,39.76,107833.86497400858
739,S03,39.78,107848.04609120906
740,S03,39.8,107865.31539847911
741,S03,39.82,107870.78589457084
742,S03,39.84,107898.4124782706
743,S03,39.86,107890.96899532314
744,S03,39.88,107910.35604686152
745,S03,39.9,107922.67289479874
746,S03,39.92,107928.28773054367
747,S03,39.94,107947.76949106065
748,S03,39.96,107947.37300773218
749,S03,39.980000000000004,107980.10900310178
750,S03,40.0,107993.05162845957
751,S03,40.019999999999996,107976.70887905972
752,S03,40.04,108013.55582037281
753,S03,40.06,108013.39589302584
754,S03,40.08,108032.24253274425
755,S03,40.1,108025.68892943373
756,S03,40.120000000000005,108055.41370590852
757,S03,40.14,108065.02066740779
758,S03,40.16,108071.17994692229
759,S03,40.18,108091.21381494377
760,S03,40.2,108118.69909824632
761,S03,40.22,108114.81818554013
762,S03,40.24,108115.40475332919
763,S03,40.26,108124.25518597591
764,S03,40.28,108154.15020798965
765,S03,40.3,108142.46595639543
766,S03,40.32,108149.67539144517
767,S03,40.34,108171.90928032636
768,S03,40.36,108169.80342678493
769,S03,40.38,108211.89633762433
770,S03,40.4,108210.85599053082
771,S03,40.42,108221.03181789437
772,S03,40.44,108240.54864790002
773,S03,40.46,108253.10885711577
774,S03,40.480000000000004,108262.7663890864
775,S03,40.5,108269.66297487049
776,S03,40.519999999999996,108257.46074237642
777,S03,40.54,108296.05012058825
778,S03,40.56,108299.80489014932
779,S03,40.58,108316.92883789778
780,S03,40.6,108316.46010443522
781,S03,40.620000000000005,108346.79727342239
782,S03,40.64,108341.0739857479
783,S03,40.66,108344.06407909506
784,S03,40.68,108365.28505691292
785,S03,40.7,108385.1682925552
786,S03,40.72,108395.61111352725
787,S03,40.74,108404.68360724741
788,S03,40.76,108415.67154562303
789,S03,40.78,108414.70961319779
790,S03,40.8,108439.25291970187
791,S03,40.82,108451.98058078597
792,S03,40.84,108451.46144544077
793,S03,40.86,108472.61811184471
794,S03,40.88,108462.1701782094
795,S03,40.9,108489.13934533711
796,S03,40.92,108507.01520358736
797,S03,40.94,108523.27539677119
798,S03,40.96,108527.7076120593
799,S03,40.980000000000004,108543.55390316647
800,S03,41.0,108557.6467147053
801,S03,41.019999999999996,108572.59127219024
802,S03,41.04,108579.55565984458
803,S03,41.06,108574.32431601638
804,S03,41.08,108611.45284310335
805,S03,41.1,108611.98149291557
806,S03,41.120000000000005,108617.96538714578
807,S03,41.14,108634.13754677538
808,S03,41.16,108642.57229722598
809,S03,41.18,108661.42961322541
810,S03,41.2,108653.38112994445
811,S03,41.22,108675.79216405514
812,S03,41.24,108686.68672354594
813,S03,41.260000000000005,108724.10126474517
814,S03,41.28,108719.11761321868
815,S03,41.3,108724.14874654927
816,S03,41.32,108721.31890977011
817,S03,41.34,108749.37821679891
818,S03,41.36,108756.89659065082
819,S03,41.379999999999995,108777.23659663908
820,S03,41.4,108781.22682584934
821,S03,41.42,108787.06740546269
822,S03,41.44,108817.67537756854
823,S03,41.46,108815.21941528942
824,S03,41.480000000000004,108829.73744533311
825,S03,41.5,108836.50545237181
826,S03,41.519999999999996,108851.85563579631
827,S03,41.54,108852.94091304822
828,S03,41.56,108863.42585527005
829,S03,41.58,108874.32421312669
830,S03,41.6,108888.78661022676
831,S03,41.620000000000005,108902.54654785267
832,S03,41.64,108917.69353195038
833,S03,41.66,108926.93752971916
834,S03,41.68,108955.79300503165
835,S03,41.7,108958.17120104143
836,S03,41.72,108958.86997836852
837,S03,41.74,108975.71024664123
838,S03,41.760000000000005,108998.1352122892
839,S03,41.78,108988.67836862094
840,S03,41.8,109007.40969557756
841,S03,41.82,109022.06814020821
842,S03,41.84,109026.74146928656
843,S03,41.86,109044.06554754655
844,S03,41.879999999999995,109041.04466232588
845,S03,41.9,109059.11686019466
846,S03,41.92,109075.66189090791
847,S03,41.94,109089.84791270651
848,S03,41.96,109098.0805937378
849,S03,41.980000000000004,109107.02803233343
850,S03,42.0,109124.10075121715
851,S03,42.019999999999996,109139.43233800947
852,S03,42.04,109142.75530589785
853,S03,42.06,109173.58349534948
854,S03,42.08,109179.58230868165
855,S03,42.1,109182.56940170047
856,S03,42.120000000000005,109191.7855185186
857,S03,42.14,109209.73647023067
858,S03,42.16,109205.87693232902
859,S03,42.18,109231.24328754368
860,S03,42.2,109243.37981483573
861,S03,42.22,109251.23133505961
862,S03,42.24,109263.72069006943
863,S03,42.260000000000005,109275.74031075032
864,S03,42.28,109290.44491163109
865,S03,42.3,109288.08947288828
866,S03,42.32,109296.19970865147
867,S03,42.34,109306.90348939589
868,S03,42.36,109335.59679906613
869,S03,42.379999999999995,109317.15413997813
870,S03,42.400000000000006,109353.2715082822
871,S03,42.42,109355.81322292061
872,S03,42.44,109365.79443672173
873,S03,42.46,109383.54510815351
874,S03,42.480000000000004,109405.59283481384
875,S03,42.5,109404.03874377224
876,S03,42.519999999999996,109416.55999986942
877,S03,42.54,109435.09845656012
878,S03,42.56,109440.92922232756
879,S03,42.58,109459.83489849108
880,S03,42.6,109477.18519343642
881,S03,42.620000000000005,109469.1472727918
882,S03,42.64,109512.10561688333
883,S03,42.66,109509.38209498336
884,S03,42.68,109498.50926178641
885,S03,42.7,109520.8580898376
886,S03,42.72,109556.41978215697
887,S03,42.74,109546.19480669253
888,S03,42.760000000000005,109567.14881329279
889,S03,42.78,109576.01398459532
890,S03,42.8,109579.04182260142
891,S03,42.82,109606.65583879728
892,S03,42.84,109605.80350849975
893,S03,42.86,109613.54025743304
894,S03,42.879999999999995,109631.95775031751
895,S03,42.900000000000006,109637.6407045912
896,S03,42.92,109657.3548084903
897,S03,42.94,109648.90168388908
898,S03,42.96,109662.72851637496
899,S03,42.980000000000004,109695.62558963742
900,S03,43.0,109697.77289424615
901,S03,43.019999999999996,109702.29386429193
902,S03,43.04,109705.73600272615
903,S03,43.06,109721.32989665358
904,S03,43.08,109735.00178516851
905,S03,43.1,109735.39893490713
906,S03,43.120000000000005,109775.83742931983
907,S03,43.14,109777.23864793614
908,S03,43.16,109796.23650185246
909,S03,43.18,109794.59481948492
910,S03,43.2,109804.60265042998
911,S03,43.22,109818.81293320992
912,S03,43.24,109848.72839492564
913,S03,43.260000000000005,109842.444061953
914,S03,43.28,109848.2575472776
915,S03,43.3,109866.9041850395
916,S03,43.32,109874.5349706585
917,S03,43.34,109889.65730748553
918,S03,43.36,109901.50094520806
919,S03,43.379999999999995,109917.91694322998
920,S03,43.400000000000006,109923.47658393187
921,S03,43.42,109935.15940600888
922,S03,43.44,109951.31626019088
923,S03,43.46,109955.44118691147
924,S03,43.480000000000004,109978.20048068574
925,S03,43.5,109990.26034260553
926,S03,43.519999999999996,110005.87126873546
927,S03,43.54,109996.31216135889
928,S03,43.56,110014.53713182142
929,S03,43.58,110028.23556511628
930,S03,43.6,110022.88944981233
931,S03,43.620000000000005,110040.36265781753
932,S03,43.64,110063.41021613368
933,S03,43.66,110057.18198321405
934,S03,43.68,110096.96094670771
935,S03,43.7,110079.74886931376
936,S03,43.72,110093.43232068945
937,S03,43.74,110131.86335857605
938,S03,43.760000000000005,110126.76241019662
939,S03,43.78,110143.38044123587
940,S03,43.8,110151.18362473538
941,S03,43.82,110168.1145385838
942,S03,43.84,110186.15251100893
943,S03,43.86,110203.18474908058
944,S03,43.879999999999995,110203.61721775893
945,S03,43.900000000000006,110190.11686996417
946,S03,43.92,110218.27836973254
947,S03,43.94,110228.65895373118
948,S03,43.96,110256.15588114847
949,S03,43.980000000000004,110253.1273991935
950,S03,44.0,110279.65473387137
951,S03,44.019999999999996,110272.32575975875
952,S03,44.04,110291.63371253472
953,S03,44.06,110311.80545529733
954,S03,44.08,110315.82421250016
955,S03,44.1,110330.27766063038
956,S03,44.120000000000005,110334.03462440216
957,S03,44.14,110343.1806002763
958,S03,44.16,110355.90183660053
959,S03,44.18,110350.59706493965
960,S03,44.2,110388.93294989015
961,S03,44.22,110390.28185927478
962,S03,44.24,110424.96616762984
963,S03,44.260000000000005,110414.94383428384
964,S03,44.28,110437.76938280863
965,S03,44.3,110440.76382081588
966,S03,44.32,110468.4285577288
967,S03,44.34,110451.47766253773
968,S03,44.36,110474.7668964886
969,S03,44.379999999999995,110494.48616799359
970,S03,44.400000000000006,110499.8290719605
971,S03,44.42,110505.50200244712
972,S03,44.44,110518.47578755884
973,S03,44.46,110524.19249108713
974,S03,44.480000000000004,110546.34888480895
975,S03,44.5,110552.43245924333
976,S03,44.519999999999996,110566.99974265428
977,S03,44.54,110573.57296584174
978,S03,44.56,110584.37608285632
979,S03,44.58,110587.68427295132
980,S03,44.6,110616.75595707916
981,S03,44.620000000000005,110615.92111504947
982,S03,44.64,110632.46982479592
983,S03,44.66,110650.52243571004
984,S03,44.68,110661.53929060632
985,S03,44.7,110669.91430391357
986,S03,44.72,110679.12362949939
987,S03,44.74,110690.50267839557
988,S03,44.760000000000005,110691.89150102755
989,S03,44.78,110721.66342933239
990,S03,44.8,110740.87964187392
991,S03,44.82,110732.80129034755
992,S03,44.84,110739.65039141667
993,S03,44.86,110759.22750998416
994,S03,44.879999999999995,110766.78203746396
995,S03,44.900000000000006,110780.7132566057
996,S03,44.92,110777.35899020183
997,S03,44.94,110806.70227623396
998,S03,44.96,110808.97990890182
999,S03,44.980000000000004,110817.61802100432
